repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
sindresorhus/globals,450..999,521,2025-09-21T21:47:29Z,package.json,13,0,,,,,0
snyk-labs/nodejs-goof,450..999,523,2025-09-21T06:30:25Z,package.json,35,54,"GHSA-phwq-j96m-2c2q,GHSA-4x6g-3cmx-w76r,GHSA-pf2j-9qmp-jqr2,GHSA-c6rp-wrp9-qr4q,GHSA-x5pg-88wf-qq4p,GHSA-hpqj-7cj6-hfj8,GHSA-6x77-rpqf-j6mw,GHSA-gxr4-xjj5-5px2,GHSA-8hfj-j24r-96c4,GHSA-446m-mv8f-q348,GHSA-rrrm-qjm4-v8hf,GHSA-f825-f98c-gj3g,GHSA-29mw-wpgm-hmr9,GHSA-rmxg-73gg-4p98,GHSA-vfvf-mqq8-rwqc,GHSA-qw6h-vgh9-j6wx,GHSA-ghr5-ch3p-vcr6,GHSA-fvqr-27wr-82fm,GHSA-p6mc-m468-83gw,GHSA-fx4w-v43j-vc45,GHSA-6c3j-c64m-qhgq,GHSA-6hwc-9h8r-3vmf,GHSA-4xc9-xhrj-v574,GHSA-7f5c-rpf4-86p8,GHSA-7px7-7xjx-hxm8,GHSA-69rr-wvh9-6c4q,GHSA-p9wx-2529-fp83,GHSA-jpcq-cgw6-v4j6,GHSA-xx4c-jj58-r7x6,GHSA-4vrv-93c7-m92j,GHSA-hwcf-pp87-7x6p,GHSA-vg7j-7cwx-8wgw,GHSA-3v6h-hqm4-2rg6,GHSA-h8hf-x3f4-xwgp,GHSA-rv95-896h-c2vc,GHSA-57cf-349j-352g,GHSA-m7xq-9374-9rvx,GHSA-w4m6-x6c2-j5c9,GHSA-jf85-cpcp-j695,GHSA-qwcr-r2fm-qrc7,GHSA-5v2h-r2cx-5xgj,GHSA-r5xw-q988-826m,GHSA-w9mr-4mfr-499f,GHSA-72fg-jqhx-c68p,GHSA-9wcg-jrwf-8gg7,GHSA-9m93-w8w6-76hh,GHSA-3w5v-p54c-f74x,GHSA-35jh-r3h4-6jhm,GHSA-8687-vv9j-hgph,GHSA-q3w9-g74q-vp5f,GHSA-qgmg-gppg-76g5,GHSA-x5rq-j2xg-h7qm","CVE-2023-3696,CVE-2020-7699,CVE-2021-3765,CVE-2014-3744,CVE-2020-8158,CVE-2019-17426,CVE-2022-40764,CVE-2017-1000188,CVE-2020-11022,BIT-mongoose-2023-3696,CVE-2016-10531,CVE-2022-22984,CVE-2020-8203,CVE-2022-2564,CVE-2020-28500,CVE-2024-45590,CVE-2024-53900,CVE-2018-25110,CVE-2017-18214,CVE-2018-1002204,CVE-2021-32822,CVE-2025-23061,CVE-2022-21681,CVE-2017-16114,CVE-2022-27261,CVE-2020-11023,CVE-2019-10744,CVE-2024-33883,CVE-2022-33171,CVE-2017-1000228,CVE-2017-1000189,CVE-2022-29078,BIT-drupal-2020-11023,GO-2025-3789,CVE-2019-11358,CVE-2022-24785,CVE-2017-1000427,CVE-2022-21680,CVE-2022-24304,CVE-2019-1010266,CVE-2025-6624,CVE-2022-24441,BIT-drupal-2020-11022,CVE-2024-43796,CVE-2024-29041,CVE-2018-16487,CVE-2015-9251,CVE-2017-20162,BIT-mongoose-2022-2564,CVE-2021-23337,CVE-2017-16224,CVE-2018-3721,CVE-2022-36313,CVE-2021-4264","7.5,5.5,7.5,4.3,5.0,10.0,7.5,5.5,6.1,7.2,6.9,9.8,5.3","HIGH,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW,MODERATE,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,LOW,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE",2
fastify/fastify-multipart,450..999,521,2025-09-23T08:50:55Z,package.json,21,3,"GHSA-fjxv-7rqg-78g4,GHSA-mg2h-6x62-wpwc","CVE-2022-41919,CVE-2025-32442,CVE-2025-7783","4.2,7.5,7.5,4.2,4.2","HIGH,CRITICAL",1
sudo-suhas/elastic-builder,450..999,519,2025-09-21T19:43:30Z,package.json,24,0,,,,,0
rNeomy/reader-view,450..999,518,2025-09-17T19:20:57Z,package.json,0,0,,,,,0
fastify/fluent-json-schema,450..999,518,2025-09-21T09:18:22Z,package.json,9,1,,CVE-2022-41919,4.2,,0
jumpserver/koko,450..999,519,2025-09-22T07:51:13Z,package.json,48,3,"GHSA-g4jq-h2w9-997c,GHSA-x8qp-wqqm-57ph,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751,CVE-2025-53892",5.3,"LOW,LOW,MODERATE",0
googlecreativelab/teachable-machine-boilerplate,450..999,518,2025-09-16T13:07:05Z,package.json,13,0,,,,,0
inulute/perplexity-ai-app,450..999,516,2025-09-23T09:24:27Z,package.json,6,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
bitshares/bitshares-ui,450..999,523,2025-09-20T15:46:12Z,package.json,143,16,"GHSA-4v9v-hfq4-rm2v,GHSA-p6mc-m468-83gw,GHSA-9jgg-88mc-972h,GHSA-p2jh-44qj-pf2v,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-p7v2-p9m8-qqg7,GHSA-vmqv-hx8q-j7mg,GHSA-7x97-j373-85x5,GHSA-7m48-wc93-9g85,GHSA-6r2x-8pq8-9489,GHSA-qqvq-6xgj-jw8g,GHSA-x5rq-j2xg-h7qm,GHSA-jf85-cpcp-j695","CVE-2021-23337,CVE-2023-39956,CVE-2019-1010266,CVE-2023-44402,CVE-2023-5217,CVE-2024-0406,CVE-2025-55305,CVE-2024-46993,CVE-2023-29198,CVE-2019-10744,CVE-2025-30359,CVE-2020-28500,CVE-2019-10743,CVE-2025-30360,CVE-2022-36077,CVE-2020-8203","5.5,6.1","MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE",3
kkomelin/isomorphic-dompurify,450..999,516,2025-09-23T01:02:54Z,package.json,4,0,,,,,0
webpack-contrib/imports-loader,450..999,518,2025-08-24T11:52:31Z,package.json,34,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
HeyPuter/Oops.js,450..999,515,2025-09-22T05:22:14Z,package.json,3,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
miroslavpejic85/call-me,450..999,516,2025-09-18T17:28:59Z,package.json,13,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,,HIGH,0
ckolderup/postmarks,450..999,516,2025-09-22T16:10:32Z,package.json,26,4,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-95jq-xph2-cx9h,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2025-8101,CVE-2024-45590,CVE-2024-29041","7.5,5.0","HIGH,HIGH,MODERATE,LOW",0
yargs/yargs-parser,450..999,516,2025-09-19T20:23:39Z,package.json,18,0,,,,,0
DogeNetwork/dogeub,450..999,516,2025-09-22T14:36:28Z,package.json,45,3,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2022-41919,CVE-2025-58752,CVE-2025-58751","5.3,4.2","LOW,LOW",0
fastify/fastify-sensible,450..999,514,2025-09-22T18:20:30Z,package.json,14,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
aravindnc/mongoose-paginate-v2,450..999,514,2025-09-06T15:13:51Z,package.json,32,2,"GHSA-vg7j-7cwx-8wgw,GHSA-m7xq-9374-9rvx","CVE-2024-53900,CVE-2025-23061",,"HIGH,CRITICAL",2
hypothesis/browser-extension,450..999,515,2025-09-22T14:01:18Z,package.json,36,0,,,,,0
deoostfrees/Parvus,450..999,513,2025-09-18T07:23:12Z,package.json,17,0,,,,,0
koddr/goodshare.js,450..999,512,2025-09-18T05:13:53Z,package.json,8,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
gossip-ink/gossip,450..999,512,2025-09-11T12:15:18Z,package.json,12,1,GHSA-8mmm-9v2q-x3f9,CVE-2022-37611,9.8,CRITICAL,0
aws-solutions/video-on-demand-on-aws,450..999,513,2025-09-12T01:22:16Z,package.json,31,4,"GHSA-29mw-wpgm-hmr9,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-4hjh-wcwx-xvwj","CVE-2021-23337,CVE-2020-28500,CVE-2025-58754,CVE-2020-8203",7.2,"HIGH,MODERATE,HIGH,HIGH",0
go-shiori/shiori-web-ext,450..999,511,2025-09-20T07:56:23Z,package.json,0,0,,,,,0
sveltejs/rollup-plugin-svelte,450..999,511,2025-09-18T16:01:55Z,package.json,8,2,"GHSA-8266-84wp-wv5c,GHSA-gcx4-mw62-g8wm","CVE-2024-47068,CVE-2024-45047","6.1,6.1","HIGH,MODERATE",0
subdavis/Tusk,450..999,512,2025-09-11T18:33:31Z,package.json,31,7,"GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-4hjh-wcwx-xvwj,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-31486,CVE-2025-31125,CVE-2025-58754,CVE-2025-32395,CVE-2025-58751,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH",18
algolia/react-element-to-jsx-string,450..999,512,2025-09-07T02:53:37Z,package.json,43,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
keyboardio/Chrysalis,450..999,509,2025-09-09T03:07:18Z,package.json,71,4,"GHSA-4v9v-hfq4-rm2v,GHSA-mpwj-fcr6-x34c,GHSA-9jgg-88mc-972h","CVE-2021-4435,CVE-2025-30359,CVE-2025-9308,CVE-2025-30360",3.3,"HIGH,MODERATE,MODERATE",0
uber/grafana-dash-gen,450..999,508,2025-09-18T12:00:29Z,package.json,9,0,,,,,0
LesterLyu/fast-formula-parser,450..999,507,2025-09-21T13:38:48Z,package.json,15,1,GHSA-8mmm-9v2q-x3f9,CVE-2022-37611,9.8,CRITICAL,0
auth0/express-openid-connect,450..999,506,2025-09-14T15:43:13Z,package.json,37,3,GHSA-p8p7-x288-28g6,"CVE-2024-43297,CVE-2017-18589,CVE-2023-28155","4.3,7.5",MODERATE,0
sindresorhus/filenamify,450..999,504,2025-09-14T23:49:55Z,package.json,3,0,,,,,0
nudibranchrecords/hedron,450..999,509,2025-09-17T10:19:46Z,package.json,101,19,"GHSA-mpjm-v997-c4h4,GHSA-fq6p-x6j3-cmmq,GHSA-3p22-ghq8-v749,GHSA-29mw-wpgm-hmr9,GHSA-p7v2-p9m8-qqg7,GHSA-77xc-hjv8-ww97,GHSA-7m48-wc93-9g85,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-xvch-5gv4-984h,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-p2jh-44qj-pf2v,GHSA-968p-4wvh-cqc8,GHSA-hvf8-h2qh-37m9,GHSA-35jh-r3h4-6jhm,GHSA-vmqv-hx8q-j7mg,GHSA-mq8j-3h7h-p8g7,GHSA-6r2x-8pq8-9489","CVE-2021-39184,CVE-2023-39956,CVE-2021-44906,CVE-2023-44402,CVE-2023-5217,CVE-2022-29257,CVE-2022-21718,CVE-2025-30360,CVE-2025-27789,CVE-2021-23337,CVE-2025-55305,CVE-2020-26272,CVE-2020-28496,CVE-2024-46993,CVE-2023-29198,CVE-2025-30359,CVE-2020-28500,CVE-2022-29247,CVE-2022-36077","6.6,7.2,7.5,9.8","MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH,CRITICAL",2
ronilaukkarinen/mastodon-bird-ui,450..999,505,2025-09-17T11:53:27Z,package.json,9,0,,,,,0
csswizardry/Obs.js,450..999,504,2025-09-22T22:05:33Z,package.json,2,0,,,,,0
LaneOlsons/solana-arbitrage-bot,450..999,505,2025-09-23T10:54:36Z,package.json,43,8,"GHSA-qw6h-vgh9-j6wx,GHSA-wf5p-g6vw-rhxx,GHSA-rv95-896h-c2vc,GHSA-8m45-2rjm-j347,GHSA-wc69-rhjr-hc9g,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2024-43796,CVE-2024-29041,CVE-2024-30253,CVE-2023-45857,CVE-2025-58754,CVE-2022-31129,CVE-2025-27152","5.0,7.5,0.0","MODERATE,LOW,HIGH,HIGH,MODERATE,HIGH,HIGH",0
jsuites/jsuites,450..999,503,2025-09-17T15:55:48Z,package.json,25,3,"GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v","CVE-2024-43788,CVE-2025-30359,CVE-2025-30360",6.4,"MODERATE,MODERATE,MODERATE",0
sindresorhus/string-width,450..999,503,2025-09-06T18:08:38Z,package.json,5,0,,,,,0
tradingview/charting-library-tutorial,450..999,503,2025-09-18T14:42:19Z,package.json,0,0,,,,,0
Xwudao/lzpan_search,450..999,503,2025-09-22T09:04:34Z,package.json,18,2,"GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
ThePacielloGroup/CCAe,450..999,503,2025-09-23T09:43:54Z,package.json,15,1,GHSA-9jxc-qjr9-vjxq,CVE-2024-39698,,HIGH,0
tomblachut/svelte-intellij,450..999,506,2025-09-23T09:43:58Z,package.json,88,29,"GHSA-vg6x-rcgg-rjx6,GHSA-5p75-vc5g-8rv2,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-rjjv-87mx-6x3h,GHSA-64vr-g452-qvp3,GHSA-m4v8-wqvr-p9f7,GHSA-c76h-2ccp-4975,GHSA-9qxr-qj54-h672,GHSA-gv7g-x59x-wf8f,GHSA-356w-63v5-8wf4,GHSA-pxg6-pf52-xh8x,GHSA-3787-6prv-h9w3,GHSA-g4jq-h2w9-997c,GHSA-353f-5xf4-qw67,GHSA-67mh-4wv8-2f99,GHSA-wqq4-5wpv-mx2g,GHSA-jqfw-vq24-v9c3,GHSA-8266-84wp-wv5c,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-vj54-72f3-p5jv,GHSA-cxrh-j4jr-qwg3,GHSA-mh2x-fcqh-fmqv,GHSA-c24v-8rfc-w8vw,GHSA-gcx4-mw62-g8wm,GHSA-xcj6-pq6g-qj4x","CVE-2024-47764,CVE-2023-34092,CVE-2025-22150,CVE-2025-46565,CVE-2024-30261,CVE-2025-31486,CVE-2024-45047,CVE-2024-53261,CVE-2025-58752,CVE-2024-30260,CVE-2025-30208,CVE-2024-23331,CVE-2023-29003,CVE-2017-18589,CVE-2024-47068,CVE-2025-57820,CVE-2025-46233,CVE-2025-24010,CVE-2024-24758,CVE-2023-45143,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2023-29008,CVE-2025-47279,CVE-2024-53262,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395","6.5,6.1,5.3,6.1,6.1,7.5,5.3,3.9","MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW,LOW,LOW,LOW,MODERATE,LOW",8
biuuu/ShinyColors,450..999,503,2025-09-10T03:29:35Z,package.json,21,2,"GHSA-gcx4-mw62-g8wm,GHSA-968p-4wvh-cqc8","CVE-2025-27789,CVE-2024-47068",6.1,"MODERATE,HIGH",0
textlint-ja/textlint-rule-preset-ja-technical-writing,450..999,502,2025-09-19T03:13:29Z,package.json,32,0,,,,,0
httptoolkit/httptoolkit-server,450..999,503,2025-09-21T21:58:39Z,package.json,109,3,"GHSA-r683-j2x4-v87g,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6","CVE-2025-58754,CVE-2022-0235,CVE-2023-28155","6.1,8.8","MODERATE,HIGH,HIGH",2
mechatroner/vscode_rainbow_csv,450..999,501,2025-09-20T03:07:41Z,package.json,9,0,,,,,0
nanoexpress/nanoexpress,450..999,501,2025-09-12T14:14:02Z,package.json,24,2,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2024-29041",5.0,"MODERATE,LOW",0
huiyan-fe/react-bmap,450..999,501,2025-09-02T14:27:19Z,package.json,13,3,"GHSA-cf66-xwfp-gvc4,GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2025-30359,CVE-2018-14732,CVE-2025-30360",7.5,"HIGH,MODERATE,MODERATE",0
voderl/genshin-gacha-analyzer,450..999,502,2025-09-22T15:49:52Z,package.json,35,7,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-g973-978j-2c3p,GHSA-5pgg-2g8v-p4x9,GHSA-3x9f-74h4-2fqr,GHSA-4r6h-8v6p-xvw6,GHSA-8vcr-vxm8-293m","CVE-2021-23337,CVE-2021-32013,CVE-2024-22363,CVE-2021-32012,CVE-2020-28500,CVE-2021-32014,CVE-2023-30533",7.2,"MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH",1
kvnxiao/tauri-nextjs-template,450..999,501,2025-09-23T09:09:40Z,package.json,28,0,,,,,0
jadijadi/lpic1book,450..999,500,2025-09-20T09:58:37Z,package.json,19,1,,CVE-2020-26226,"8.1,8.1,8.1",,0
lightpohl/podcast-dl,450..999,500,2025-09-22T14:26:35Z,package.json,18,3,"GHSA-pfrx-2q88-qq97,GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154,CVE-2022-33987",6.4,"CRITICAL,MODERATE,MODERATE",0
stackernews/stacker.news,450..999,502,2025-09-23T09:55:56Z,package.json,111,5,"GHSA-3h52-269p-cp9r,GHSA-4342-x723-ch2f,GHSA-g5qg-72qw-gw5v,GHSA-223j-4rm8-mrmf,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2025-48068,CVE-2025-57822,CVE-2025-30218,CVE-2025-57752",,"LOW,LOW,MODERATE,MODERATE,MODERATE",0
digitalocean/action-doctl,450..999,499,2025-09-15T13:03:40Z,package.json,6,0,,,,,0
i18next/i18next-http-backend,450..999,500,2025-09-23T03:59:27Z,package.json,83,2,"GHSA-7x7c-qm48-pq9c,GHSA-rc3x-jf5g-xvc5","CVE-2022-0437,CVE-2021-23495",5.4,"MODERATE,MODERATE",0
paralleldrive/react-feature-toggles,450..999,499,2025-09-15T00:18:38Z,package.json,23,0,,,,,0
Purfview/IMDb-Scout-Mod,450..999,497,2025-09-22T04:05:31Z,package.json,0,0,,,,,0
themustafaomar/jsvectormap,450..999,497,2025-09-18T21:45:25Z,package.json,15,11,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",40
julian-alarcon/prospect-mail,450..999,496,2025-09-23T09:21:33Z,package.json,4,0,,,,,0
nuxt-community/dotenv-module,450..999,496,2025-08-27T14:54:33Z,package.json,14,0,,,,,0
raghur/mermaid-filter,450..999,496,2025-09-15T09:12:16Z,package.json,12,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
webpack-contrib/stylus-loader,450..999,496,2025-09-11T11:42:11Z,package.json,40,0,,,,,0
bpmn-io/form-js,450..999,497,2025-09-22T09:55:55Z,package.json,107,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
remorses/holocron,450..999,500,2025-09-21T15:05:51Z,package.json,262,9,"GHSA-g4jq-h2w9-997c,GHSA-7rqq-prvp-x9jh,GHSA-9hp6-4448-45g2,GHSA-4342-x723-ch2f,GHSA-xv57-4mr9-wg8v,GHSA-92vj-g62v-jqhh,GHSA-jqfw-vq24-v9c3,GHSA-g5qg-72qw-gw5v,GHSA-8gwm-58g9-j8pw","CVE-2025-55173,CVE-2025-57822,CVE-2025-54880,CVE-2025-58362,CVE-2025-57752,CVE-2025-58751,CVE-2025-59139,CVE-2025-58752,CVE-2025-54881","5.3,5.3,5.3","LOW,LOW,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
MuiseDestiny/zotero-figure,450..999,495,2025-09-23T05:11:41Z,package.json,17,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
wheaney/breezy-desktop,450..999,494,2025-09-22T21:53:28Z,package.json,0,0,,,,,0
sindresorhus/p-throttle,450..999,494,2025-09-16T16:55:13Z,package.json,7,0,,,,,0
id77/QuantumultX,450..999,493,2025-09-23T11:02:06Z,package.json,6,3,"GHSA-xwcq-pm8m-c4vf,GHSA-72xf-g2v4-qvf3,GHSA-pfrx-2q88-qq97","CVE-2023-46233,CVE-2023-26136,CVE-2022-33987","6.5,9.1","MODERATE,CRITICAL,MODERATE",2
eslint/markdown,450..999,494,2025-09-22T17:45:55Z,package.json,30,0,,,,,0
expressjs/response-time,450..999,493,2025-09-02T08:13:37Z,package.json,13,0,,,,,0
saul/demofile,450..999,494,2025-09-10T06:24:39Z,package.json,43,2,GHSA-p8p7-x288-28g6,"CVE-2022-25878,CVE-2023-28155",8.2,MODERATE,0
DavidCyrilTech/Anita-V4,450..999,494,2025-09-22T19:21:12Z,package.json,38,16,"GHSA-8hc4-vh64-cxmj,GHSA-qw6h-vgh9-j6wx,GHSA-x5gf-qvw8-r2rm,GHSA-vg7j-7cwx-8wgw,GHSA-9m93-w8w6-76hh,GHSA-f825-f98c-gj3g,GHSA-h8hf-x3f4-xwgp,GHSA-rv95-896h-c2vc,GHSA-fjxv-7rqg-78g4,GHSA-m7xq-9374-9rvx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2022-2564,CVE-2023-3696,CVE-2015-9236,CVE-2022-24304,CVE-2024-53900,CVE-2025-23061,CVE-2025-5891,CVE-2025-27152,CVE-2025-7783,CVE-2024-57965,CVE-2024-43796,CVE-2024-29041,CVE-2025-58754,BIT-mongoose-2023-3696,BIT-mongoose-2022-2564","0.0,5.3,10.0,5.0,4.3","HIGH,HIGH,HIGH,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,MODERATE,LOW,LOW",5
googleworkspace/node-samples,450..999,492,2025-09-15T21:56:13Z,package.json,19,0,,,,,0
SilenceLeo/snowb-bmf,450..999,493,2025-09-23T08:42:04Z,package.json,54,2,"GHSA-h755-8qp9-cq85,GHSA-8mmm-9v2q-x3f9","CVE-2023-36665,CVE-2022-37611","9.8,9.8","CRITICAL,CRITICAL",0
HowProgrammingWorks/Book,450..999,490,2025-09-18T09:37:33Z,package.json,8,0,,,,,0
kinngh/shopify-nextjs-prisma-app,450..999,490,2025-09-19T15:57:29Z,package.json,16,0,,,,,0
artiebits/svelte-seo,450..999,489,2025-09-16T17:36:01Z,package.json,17,13,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-rjjv-87mx-6x3h,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8266-84wp-wv5c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-mh2x-fcqh-fmqv,GHSA-xcj6-pq6g-qj4x","CVE-2025-32395,CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45047,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-53262,CVE-2025-31125,CVE-2024-53261",5.3,"MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
omid/Persian-Calendar-for-Gnome-Shell,450..999,489,2025-09-21T21:11:13Z,package.json,0,0,,,,,0
zhuowenli/githuber,450..999,490,2025-09-21T14:55:41Z,package.json,53,28,"GHSA-pmh2-wpjm-fj45,GHSA-vqfx-gj96-3w95,GHSA-x5gf-qvw8-r2rm,GHSA-wc69-rhjr-hc9g,GHSA-gxr4-xjj5-5px2,GHSA-8hfj-j24r-96c4,GHSA-cph5-m8f7-6c5x,GHSA-m9jw-237r-gvfv,GHSA-fpw7-j2hg-69v5,GHSA-593f-38f6-jp5m,GHSA-4rch-2fh8-94vw,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-49j4-86m8-q2jw,GHSA-j9xp-92vc-559j,GHSA-8c25-f3mj-v6h8,GHSA-4w2v-q235-vp99,GHSA-x2rg-q646-7m2v,GHSA-f598-mfpv-gmfx,GHSA-wrh9-cjv3-2hpw,GHSA-5j4c-8p2g-v4jx,GHSA-mqr2-w7wj-jjgr,GHSA-jgmv-j7ww-jx2x,GHSA-jr5f-v2jv-69x6,GHSA-jpcq-cgw6-v4j6","CVE-2024-9506,CVE-2024-21511,CVE-2023-22579,CVE-2021-3749,CVE-2024-21508,CVE-2022-24785,CVE-2022-31129,BIT-drupal-2020-11022,CVE-2024-21507,CVE-2020-28168,CVE-2025-58754,CVE-2020-11022,CVE-2024-21509,CVE-2024-21512,CVE-2025-32379,CVE-2025-5891,CVE-2023-25813,CVE-2019-10752,CVE-2025-27152,CVE-2020-11023,CVE-2024-57965,CVE-2023-45857,CVE-2019-10748,CVE-2025-8129,CVE-2023-22578,CVE-2023-22580,BIT-drupal-2020-11023,CVE-2025-25200","6.5,4.3,10.0,3.5,0.0,7.5,6.9","MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,LOW,CRITICAL,CRITICAL,CRITICAL,MODERATE,CRITICAL,CRITICAL,CRITICAL,MODERATE,LOW,LOW,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE",7
