repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
aljazceru/awesome-nostr,>1800,2790,2025-09-22T05:09:52Z,package.json,0,0,,,,,0
streamlink/streamlink-twitch-gui,>1800,2795,2025-09-21T20:56:08Z,package.json,72,7,"GHSA-ph58-4vrj-w6hr,GHSA-4p24-vmcr-4gqj,GHSA-3mgp-fx93-9xv5,GHSA-9v3m-8fp8-mj99,GHSA-vxmc-5x29-h64v,GHSA-7mvr-5x2g-wfc8,GHSA-3wqf-4x89-9g79","CVE-2018-14040,CVE-2019-8331,CVE-2018-20677,CVE-2018-14042,CVE-2018-20676,CVE-2024-6485,CVE-2016-10735",6.1,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
trailheadapps/lwc-recipes,>1800,2774,2025-09-18T02:16:21Z,package.json,16,0,,,,,0
NeverDecaf/chromium-web-store,>1800,2771,2025-09-23T04:15:02Z,package.json,0,0,,,,,0
Deepractice/PromptX,>1800,2771,2025-09-23T04:56:14Z,package.json,48,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
DominikDoom/a1111-sd-webui-tagcomplete,>1800,2749,2025-09-19T01:39:51Z,package.json,0,0,,,,,0
DefiLlama/chainlist,>1800,2750,2025-09-22T23:18:07Z,package.json,17,17,"GHSA-fr5h-rqp8-mj6g,GHSA-r683-j2x4-v87g,GHSA-gp8f-8m3g-qvj9,GHSA-jr5f-v2jv-69x6,GHSA-4342-x723-ch2f,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-g5qg-72qw-gw5v,GHSA-wf5p-g6vw-rhxx,GHSA-xv57-4mr9-wg8v,GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw","CVE-2025-55173,CVE-2023-44270,CVE-2022-0235,CVE-2024-57965,CVE-2025-27152,CVE-2024-47831,CVE-2024-34351,CVE-2024-56332,CVE-2024-51479,CVE-2025-32421,CVE-2025-29927,CVE-2025-48068,CVE-2025-57752,CVE-2023-45857,CVE-2025-57822,CVE-2025-58754,CVE-2024-46982","8.8,0.0","HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",2
DefiLlama/chainlist,>1800,2750,2025-09-22T23:18:07Z,package.json,17,17,"GHSA-fr5h-rqp8-mj6g,GHSA-r683-j2x4-v87g,GHSA-gp8f-8m3g-qvj9,GHSA-jr5f-v2jv-69x6,GHSA-4342-x723-ch2f,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-g5qg-72qw-gw5v,GHSA-wf5p-g6vw-rhxx,GHSA-xv57-4mr9-wg8v,GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw","CVE-2025-55173,CVE-2023-44270,CVE-2022-0235,CVE-2024-57965,CVE-2025-27152,CVE-2024-47831,CVE-2024-34351,CVE-2024-56332,CVE-2024-51479,CVE-2025-32421,CVE-2025-29927,CVE-2025-48068,CVE-2025-57752,CVE-2023-45857,CVE-2025-57822,CVE-2025-58754,CVE-2024-46982","8.8,0.0","HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",2
Binaryify/vue-tetris,>1800,2759,2025-09-19T02:23:56Z,package.json,41,10,"GHSA-64g7-mvw6-v9qj,GHSA-qw6h-vgh9-j6wx,GHSA-c7qv-q95q-8v27,GHSA-c2qf-rxjj-qqgw,GHSA-wr3j-pwj9-hqq6,GHSA-pgr8-jg6h-8gw6,GHSA-4rq4-32rv-6wp6,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-rv95-896h-c2vc","CVE-2022-0144,CVE-2024-29041,CVE-2024-43796,CVE-2024-9506,CVE-2024-29180,CVE-2024-6783,CVE-2022-25883,CVE-2024-21536","7.5,5.3,5.0,7.1","MODERATE,HIGH,MODERATE,HIGH,MODERATE,LOW,HIGH,MODERATE,LOW,HIGH",0
GooseMod/OpenAsar,>1800,2745,2025-09-22T18:17:41Z,package.json,0,0,,,,,0
react-native-datetimepicker/datetimepicker,>1800,2747,2025-09-22T16:13:01Z,package.json,34,3,"GHSA-8hfj-j24r-96c4,GHSA-wc69-rhjr-hc9g","CVE-2022-31129,CVE-2022-24785,CVE-2020-26226","8.1,7.5","HIGH,HIGH",1
mrmlnc/fast-glob,>1800,2746,2025-09-21T05:54:27Z,package.json,26,0,,,,,0
shufflewzc/faker2,>1800,2745,2025-09-23T03:11:48Z,package.json,26,10,"GHSA-3h5v-q93c-6h6q,GHSA-xwcq-pm8m-c4vf,GHSA-72xf-g2v4-qvf3,GHSA-fjxv-7rqg-78g4,GHSA-pfrx-2q88-qq97,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-p8p7-x288-28g6","CVE-2022-33987,CVE-2024-37890,CVE-2024-57965,CVE-2025-27152,CVE-2023-46233,CVE-2023-26136,CVE-2023-28155,CVE-2025-7783,CVE-2023-45857,CVE-2025-58754","0.0,6.5,9.1","HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,CRITICAL",0
filips123/PWAsForFirefox,>1800,2732,2025-09-22T10:20:00Z,package.json,26,0,,,,,0
hunvreus/basecoat,>1800,2725,2025-09-22T21:11:21Z,package.json,10,0,,,,,0
miroslavpejic85/mirotalksfu,>1800,2731,2025-09-22T10:51:34Z,package.json,50,0,,,,,0
timgit/pg-boss,>1800,2711,2025-09-23T00:05:39Z,package.json,8,0,,,,,0
vitmalina/w2ui,>1800,2717,2025-09-10T17:10:43Z,package.json,23,5,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-cf4h-3jhx-xvhq,GHSA-p77h-hv6g-fmfp,GHSA-qwcr-r2fm-qrc7","CVE-2024-45590,CVE-2024-29041,CVE-2024-43796,CVE-2021-23358","7.5,3.3,5.0","MODERATE,HIGH,CRITICAL,MODERATE,LOW",1
walinejs/waline,>1800,2724,2025-09-23T05:15:40Z,package.json,115,0,,,,,0
holepunchto/hypercore,>1800,2710,2025-09-22T20:29:46Z,package.json,33,0,,,,,0
kevinchappell/formBuilder,>1800,2708,2025-09-16T10:46:40Z,package.json,60,7,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-mmhx-hmjr-r674,GHSA-gx9m-whjm-85jf,GHSA-vhxf-7vqr-mrjg,GHSA-c2qf-rxjj-qqgw","CVE-2024-47875,CVE-2025-26791,CVE-2020-26226,CVE-2025-30359,CVE-2022-25883,CVE-2025-30360,CVE-2024-45801","8.1,7.3,5.3,8.1","MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH",1
swagger-api/swagger-js,>1800,2684,2025-09-22T23:04:54Z,package.json,54,3,"GHSA-c76h-2ccp-4975,GHSA-968p-4wvh-cqc8,GHSA-cxrh-j4jr-qwg3","CVE-2025-22150,CVE-2025-27789,CVE-2025-47279",,"MODERATE,MODERATE,LOW",0
awesome-scripts/awesome-userscripts,>1800,2683,2025-09-23T06:32:11Z,package.json,6,0,,,,,0
smallfawn/QLScriptPublic,>1800,2674,2025-09-23T02:37:53Z,package.json,0,0,,,,,0
next-theme/hexo-theme-next,>1800,2682,2025-09-22T10:47:45Z,package.json,10,0,,,,,0
sindresorhus/slugify,>1800,2642,2025-09-22T13:28:34Z,package.json,4,0,,,,,0
meodai/color-names,>1800,2659,2025-09-22T17:15:10Z,package.json,16,0,,,,,0
sindresorhus/alfy,>1800,2649,2025-09-15T21:35:15Z,package.json,18,0,,,,,0
thednp/kute.js,>1800,2634,2025-09-16T09:18:09Z,package.json,15,1,,CVE-2024-47068,6.1,,0
sindresorhus/cli-spinners,>1800,2614,2025-09-20T08:32:46Z,package.json,5,0,,,,,0
silexlabs/Silex,>1800,2620,2025-09-22T15:21:31Z,package.json,9,0,,,,,0
sindresorhus/trash,>1800,2615,2025-09-23T06:27:36Z,package.json,11,0,,,,,0
zerosoul/chinese-colors,>1800,2625,2025-09-22T15:49:28Z,package.json,21,7,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x,GHSA-859w-5945-r5v3,GHSA-x574-m823-4x7w","CVE-2025-32395,CVE-2025-30208,CVE-2025-46565,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
pwndoc/pwndoc,>1800,2628,2025-09-21T21:55:13Z,package.json,67,30,"GHSA-hvf8-h2qh-37m9,GHSA-p2jh-44qj-pf2v,GHSA-qqvq-6xgj-jw8g,GHSA-77xc-hjv8-ww97,GHSA-vg7j-7cwx-8wgw,GHSA-7x97-j373-85x5,GHSA-h9jc-284h-533g,GHSA-9m93-w8w6-76hh,GHSA-hv9c-qwqg-qj3v,GHSA-mq8j-3h7h-p8g7,GHSA-3p22-ghq8-v749,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-vmqv-hx8q-j7mg,GHSA-f9mq-jph6-9mhm,GHSA-mpjm-v997-c4h4,GHSA-m7xq-9374-9rvx,GHSA-m93v-9qjc-3g79,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-x8qp-wqqm-57ph,GHSA-6vrv-94jv-crrg,GHSA-4w2v-q235-vp99,GHSA-m5qc-5hw7-8vg7,GHSA-cph5-m8f7-6c5x,GHSA-5462-4vcx-jh7j,GHSA-qwcr-r2fm-qrc7,GHSA-25hc-qcg6-38wj","CVE-2024-54152,CVE-2020-15096,CVE-2020-4077,CVE-2022-29247,CVE-2020-4076,CVE-2020-28168,CVE-2023-3696,CVE-2025-55305,CVE-2024-38355,CVE-2025-23061,CVE-2025-58754,CVE-2023-29198,CVE-2022-21718,CVE-2023-39956,CVE-2020-4075,CVE-2022-29257,CVE-2024-53900,CVE-2023-44402,CVE-2023-5217,CVE-2025-27152,CVE-2020-26272,CVE-2021-39184,CVE-2018-15685,CVE-2022-36077,CVE-2024-46993,CVE-2025-53892,CVE-2023-45857,CVE-2024-45590,CVE-2021-3749,BIT-mongoose-2023-3696","6.6,10.0,7.5,7.5","HIGH,LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH",0
Rich-Harris/magic-string,>1800,2605,2025-09-18T09:47:33Z,package.json,14,0,,,,,0
sequelize/cli,>1800,2556,2025-09-18T11:11:20Z,package.json,30,5,"GHSA-4rch-2fh8-94vw,GHSA-49j4-86m8-q2jw,GHSA-fpw7-j2hg-69v5,GHSA-mqr2-w7wj-jjgr,GHSA-pmh2-wpjm-fj45","CVE-2024-21511,CVE-2024-21512,CVE-2024-21507,CVE-2024-21509,CVE-2024-21508",6.5,"MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH",0
maptiler/tileserver-gl,>1800,2562,2025-09-23T02:17:23Z,package.json,50,2,,"CVE-2017-1000042,CVE-2024-43297","4.3,6.1",,0
FurkanGozukara/Stable-Diffusion,>1800,2550,2025-09-22T14:13:04Z,package.json,0,0,,,,,0
webpack/webpack-cli,>1800,2599,2025-09-22T00:37:14Z,package.json,71,2,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
sindresorhus/p-limit,>1800,2540,2025-09-23T01:52:06Z,package.json,7,0,,,,,0
TavernAI/TavernAI,>1800,2542,2025-09-22T11:04:44Z,package.json,22,5,"GHSA-cxjh-pqwp-8mfp,GHSA-qw6h-vgh9-j6wx,GHSA-fjxv-7rqg-78g4,GHSA-76p7-773f-r4q5,GHSA-rv95-896h-c2vc","CVE-2024-29041,CVE-2024-43796,CVE-2025-7783,CVE-2024-11831,CVE-2024-28849",5.0,"MODERATE,CRITICAL,MODERATE,LOW,MODERATE",1
MuiseDestiny/zotero-reference,>1800,2545,2025-09-23T05:12:17Z,package.json,35,7,"GHSA-3wc5-fcw2-2329,GHSA-cvr6-37gx-v8wc,GHSA-67mh-4wv8-2f99,GHSA-f98w-7cxr-ff2h,GHSA-cg87-wmx4-v546,GHSA-64fm-8hw2-v72w,GHSA-776f-qx25-q3cc","CVE-2024-28246,CVE-2024-28245,CVE-2023-0842,CVE-2025-23207,CVE-2024-28244,CVE-2024-28243","6.3,5.3","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
sveltejs/devalue,>1800,2510,2025-09-22T16:41:31Z,package.json,6,0,,,,,0
davidroyer/vue2-editor,>1800,2524,2025-09-16T08:44:55Z,package.json,28,13,"GHSA-9v62-24cr-58cx,GHSA-7wwv-vh3v-89cq,GHSA-vfrc-7r7c-w9mx,GHSA-588m-9qg5-35pq,GHSA-7xcx-6wjh-7xp2,GHSA-4943-9vgg-gr5r,GHSA-r8f7-9pfq-mjmv,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-cph5-m8f7-6c5x","CVE-2024-9506,CVE-2020-24025,CVE-2024-6783,CVE-2025-58754,CVE-2024-57965,CVE-2025-27152,CVE-2023-45857,CVE-2021-3749,CVE-2020-26237,CVE-2021-3163","5.3,5.8,0.0","LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE",0
200ok-ch/organice,>1800,2554,2025-09-19T07:54:04Z,package.json,66,0,,,,,0
DavidWells/analytics,>1800,2609,2025-09-21T14:13:31Z,package.json,275,30,"GHSA-29mw-wpgm-hmr9,GHSA-7ch4-rr99-cqcw,GHSA-4r4m-qw57-chr8,GHSA-jf85-cpcp-j695,GHSA-x7hr-w5r2-h6wg,GHSA-x574-m823-4x7w,GHSA-gcx4-mw62-g8wm,GHSA-hqhp-5p83-hx96,GHSA-35jh-r3h4-6jhm,GHSA-3949-f494-cm99,GHSA-968p-4wvh-cqc8,GHSA-4342-x723-ch2f,GHSA-356w-63v5-8wf4,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-5j4c-8p2g-v4jx,GHSA-gj77-59wh-66hg,GHSA-g3ch-rx76-35fx,GHSA-qxg5-2qff-p49r,GHSA-p6mc-m468-83gw,GHSA-g4jq-h2w9-997c,GHSA-wvhm-4hhf-97x9,GHSA-4wf5-vphf-c2xc,GHSA-xcj6-pq6g-qj4x,GHSA-c6f8-8r25-c4gc,GHSA-h4hr-7fg3-h35w,GHSA-hrpp-h998-j3pp,GHSA-vg6x-rcgg-rjx6,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-55173,CVE-2024-9506,CVE-2025-31486,CVE-2024-53382,CVE-2025-24010,CVE-2025-57822,CVE-2025-46565,CVE-2025-58752,CVE-2019-10744,CVE-2021-32723,CVE-2025-27789,CVE-2021-23337,CVE-2025-32395,CVE-2023-22491,CVE-2022-25858,CVE-2023-34238,CVE-2021-32696,CVE-2024-47068,CVE-2020-28500,CVE-2022-23647,CVE-2021-3801,CVE-2020-8203,CVE-2025-30208,CVE-2022-24999,CVE-2021-23341,CVE-2025-57752,CVE-2025-58751,CVE-2025-31125,CVE-2024-6783,CVE-2020-15138","5.3,6.1,5.3,3.7,6.1,6.1,7.2,7.5","MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,HIGH,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,HIGH",8
joye61/pic-smaller,>1800,2516,2025-09-23T03:16:52Z,package.json,32,12,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-8jhw-289h-jh2g,GHSA-64vr-g452-qvp3,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-9crc-q9x8-hgqq,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2024-45811,CVE-2024-45812,CVE-2025-58751,CVE-2025-24964,CVE-2025-31125,CVE-2025-58752,CVE-2024-31207,CVE-2025-31486",5.3,"CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",0
skills/secure-code-game,>1800,2492,2025-09-22T22:11:50Z,package.json,13,2,"GHSA-6433-x5p4-8jc7,GHSA-mg49-jqgw-gcj6","CVE-2024-34392,CVE-2024-34391",,"CRITICAL,CRITICAL",0
webpack/webpack-dev-middleware,>1800,2518,2025-09-22T00:35:46Z,package.json,56,6,"GHSA-2234-fmw7-43wr,GHSA-rpfr-3m35-5vx5,GHSA-mg2h-6x62-wpwc,GHSA-jgmv-j7ww-jx2x,GHSA-92vj-g62v-jqhh","CVE-2024-43787,CVE-2025-59139,CVE-2025-32442,CVE-2025-8129,CVE-2022-41919,CVE-2024-48913","4.2,5.3,3.5","HIGH,LOW,MODERATE,MODERATE,LOW",0
le0pard/pgtune,>1800,2506,2025-09-23T02:20:18Z,package.json,38,0,,,,,0
getwud/wud,>1800,2478,2025-09-22T21:03:56Z,package.json,85,4,"GHSA-79vf-hf9f-j9q8,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-p8p7-x288-28g6","CVE-2024-6783,CVE-2024-9506,CVE-2023-28155,CVE-2025-5897",,"MODERATE,MODERATE,LOW,MODERATE",0
mercurius-js/mercurius,>1800,2443,2025-09-22T16:09:01Z,package.json,45,7,"GHSA-3h5v-q93c-6h6q,GHSA-c76h-2ccp-4975,GHSA-mg2h-6x62-wpwc,GHSA-cxrh-j4jr-qwg3,GHSA-gcx4-mw62-g8wm,GHSA-c2qf-rxjj-qqgw","CVE-2025-22150,CVE-2025-47279,CVE-2024-47068,CVE-2025-32442,CVE-2022-41919,CVE-2022-25883,CVE-2024-37890","5.3,4.2,7.5,6.1","MODERATE,LOW,HIGH,HIGH,HIGH,HIGH",0
HumbleSoftware/Flotr2,>1800,2440,2025-09-03T23:16:44Z,package.json,3,0,,,,,0
eoao/cloud-mail,>1800,2442,2025-09-23T04:35:35Z,package.json,38,4,"GHSA-92vj-g62v-jqhh,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-5m5x-9j46-h678","CVE-2025-59139,CVE-2025-57665,CVE-2025-58754,CVE-2025-27152",5.3,"MODERATE,MODERATE,HIGH,HIGH",0
survivejs/webpack-book,>1800,2410,2025-09-11T14:47:01Z,package.json,16,0,,,,,0
FortAwesome/vue-fontawesome,>1800,2404,2025-09-22T03:34:10Z,package.json,28,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
tus/tus-js-client,>1800,2426,2025-09-22T12:58:14Z,package.json,43,2,"GHSA-jf5r-8hm2-f872,GHSA-hgjh-723h-mx2j","CVE-2022-0691,CVE-2022-0686",6.5,"CRITICAL,MODERATE",0
euvl/vue-notification,>1800,2393,2025-09-18T20:17:16Z,package.json,38,9,"GHSA-4v9v-hfq4-rm2v,GHSA-cf66-xwfp-gvc4,GHSA-9v62-24cr-58cx,GHSA-5j4c-8p2g-v4jx,GHSA-9jgg-88mc-972h,GHSA-7x7c-qm48-pq9c,GHSA-r8f7-9pfq-mjmv,GHSA-rc3x-jf5g-xvc5,GHSA-g3ch-rx76-35fx","CVE-2024-9506,CVE-2020-24025,CVE-2025-30360,CVE-2021-23495,CVE-2024-6783,CVE-2022-0437,CVE-2025-30359,CVE-2018-14732","5.3,5.4,7.5","MODERATE,LOW,MODERATE,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE",0
jsonata-js/jsonata,>1800,2390,2025-09-22T05:16:31Z,package.json,18,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
camilatigre/listamaravilhosaopensource,>1800,2357,2025-09-21T03:09:44Z,package.json,6,0,,,,,0
mapbox/earcut,>1800,2352,2025-09-21T09:51:45Z,package.json,5,0,,,,,0
glen-cheney/Shuffle,>1800,2381,2025-09-20T06:23:59Z,package.json,34,0,,,,,0
hodgef/simple-keyboard,>1800,2368,2025-09-22T15:45:23Z,package.json,31,2,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
lydell/eslint-plugin-simple-import-sort,>1800,2347,2025-09-22T12:24:26Z,package.json,13,0,,,,,0
remotestorage/remotestorage.js,>1800,2367,2025-09-20T11:36:12Z,package.json,29,2,"GHSA-4vvj-4cpr-p986,GHSA-8xq3-w9fx-74rv","CVE-2024-43788,CVE-2025-54590",6.4,"MODERATE,MODERATE",0
cncjs/cncjs,>1800,2459,2025-09-22T17:29:41Z,package.json,208,41,"GHSA-qqvq-6xgj-jw8g,GHSA-29mw-wpgm-hmr9,GHSA-ph58-4vrj-w6hr,GHSA-4p24-vmcr-4gqj,GHSA-jf85-cpcp-j695,GHSA-cm22-4g7w-348p,GHSA-fxwf-4rqh-v8g3,GHSA-7x97-j373-85x5,GHSA-qw6h-vgh9-j6wx,GHSA-7mvr-5x2g-wfc8,GHSA-3wqf-4x89-9g79,GHSA-qwcr-r2fm-qrc7,GHSA-c2qf-rxjj-qqgw,GHSA-9jgg-88mc-972h,GHSA-35jh-r3h4-6jhm,GHSA-3mgp-fx93-9xv5,GHSA-vmqv-hx8q-j7mg,GHSA-wc69-rhjr-hc9g,GHSA-p6mc-m468-83gw,GHSA-8hfj-j24r-96c4,GHSA-4v9v-hfq4-rm2v,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-f8q6-p94x-37v3,GHSA-p7v2-p9m8-qqg7,GHSA-9v3m-8fp8-mj99,GHSA-vxmc-5x29-h64v,GHSA-w2xw-44r3-4v9g,GHSA-hrpp-h998-j3pp,GHSA-gxpj-cx7g-858c,GHSA-fq6p-x6j3-cmmq,GHSA-j7hp-h8jx-5ppr,GHSA-6g6m-m6h5-w9gf,GHSA-mc23-976p-j42x,GHSA-rv95-896h-c2vc,GHSA-25hc-qcg6-38wj","CVE-2024-43796,CVE-2018-14040,CVE-2022-24785,CVE-2023-4863,CVE-2023-5129,CVE-2019-10744,CVE-2024-38355,CVE-2016-10735,CVE-2025-30359,CVE-2023-29198,CVE-2021-23337,RUSTSEC-2023-0061,CVE-2018-14042,CVE-2020-15084,CVE-2023-44402,CVE-2020-28500,CVE-2019-8331,CVE-2022-24999,CVE-2024-45590,CVE-2024-6485,CVE-2020-28481,ASB-A-299477569,CVE-2022-3517,CVE-2024-29041,CVE-2018-20677,CVE-2022-31129,A-299477569,CVE-2022-29623,CVE-2025-30360,CVE-2020-28496,RUSTSEC-2023-0060,CVE-2025-55305,CVE-2017-16137,CVE-2019-0542,CVE-2018-20676,CVE-2024-43800,CVE-2023-39956,CVE-2022-25883,CVE-2023-5217,CVE-2020-8203,CVE-2024-46993","7.5,5.3,7.5,6.1,5.0,5.0,7.7,7.2,7.5,7.5,6.1,7.8,5.3,7.5","HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH",1
cyao2q/files,>1800,2320,2025-09-23T06:04:20Z,package.json,0,0,,,,,0
donmccurdy/three-gltf-viewer,>1800,2324,2025-09-21T12:59:29Z,package.json,8,8,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-30208,CVE-2025-46565,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-24010,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
sadanandpai/frontend-mini-challenges,>1800,2344,2025-09-20T14:25:03Z,package.json,70,9,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-4hjh-wcwx-xvwj,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-58754,CVE-2025-31486","5.3,5.3,5.3","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,LOW,LOW,LOW,LOW",0
leochen-g/wechat-assistant-pro,>1800,2302,2025-09-23T02:51:54Z,package.json,11,2,"GHSA-7v5v-9h63-cj86,GHSA-x5gf-qvw8-r2rm","CVE-2024-37168,CVE-2025-5891",4.3,"LOW,MODERATE",0
eslint/js,>1800,2333,2025-09-23T06:44:17Z,package.json,30,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,"6.1,6.1","HIGH,HIGH",0
leaflet-extras/leaflet-providers,>1800,2296,2025-09-21T13:11:21Z,package.json,7,0,,,,,0
insin/control-panel-for-twitter,>1800,2288,2025-09-22T22:27:59Z,package.json,5,0,,,,,0
pi-hole/web,>1800,2299,2025-09-22T14:05:51Z,package.json,31,1,GHSA-q58r-hwc8-rm9j,CVE-2025-1647,,MODERATE,1
tediousjs/node-mssql,>1800,2269,2025-09-16T10:42:59Z,package.json,15,1,,CVE-2020-26226,"8.1,8.1,8.1",,0
rgthree/rgthree-comfy,>1800,2262,2025-09-23T05:55:37Z,package.json,5,0,,,,,0
macbre/phantomas,>1800,2262,2025-09-04T15:22:16Z,package.json,16,1,GHSA-gxpj-cx7g-858c,CVE-2017-16137,,LOW,0
dimdenGD/OldTwitter,>1800,2248,2025-09-22T18:16:19Z,package.json,2,0,,,,,0
