repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
dupontjoy/userChromeJS,50..65,53,2025-09-09T07:39:57Z,package.json,0,0,,,,,0
fa0311/twitter-tid-deobf-fork,50..65,53,2025-09-23T22:06:06Z,package.json,9,0,,,,,0
Steinbeck-Lab/cheminformatics-microservice,50..65,53,2025-09-17T13:50:19Z,package.json,24,4,"GHSA-8hc4-vh64-cxmj,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2024-57965,CVE-2024-39338,CVE-2025-58754",0.0,"HIGH,HIGH,HIGH",0
abjt14/polyrhythmic-rings,50..65,53,2025-08-23T06:16:12Z,package.json,13,0,,,,,0
destinygg/chat-gui,50..65,53,2025-09-22T05:15:11Z,package.json,40,4,"GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-hc6q-2mpp-qw7j","CVE-2025-30360,CVE-2024-43788,CVE-2025-30359,CVE-2023-28154",6.4,"MODERATE,MODERATE,CRITICAL,MODERATE",0
SmartBear/swaggerhub-cli,50..65,53,2025-09-16T15:46:48Z,package.json,27,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
jasmine/jasmine-browser-runner,50..65,53,2025-09-20T17:36:01Z,package.json,12,3,"GHSA-phwq-j96m-2c2q,GHSA-ghr5-ch3p-vcr6","CVE-2024-43796,CVE-2022-29078,CVE-2024-33883","5.0,9.8","CRITICAL,MODERATE",6
lucianoayres/mcp-server-node,50..65,53,2025-09-23T12:16:45Z,package.json,2,0,,,,,0
zoetrope69/letterboxd,50..65,53,2025-09-18T13:26:46Z,package.json,12,1,GHSA-r683-j2x4-v87g,CVE-2022-0235,8.8,HIGH,2
urbica/react-map-gl-draw,50..65,53,2025-07-23T14:11:41Z,package.json,18,3,"GHSA-8mmm-9v2q-x3f9,GHSA-gcx4-mw62-g8wm,GHSA-7xcx-6wjh-7xp2","CVE-2022-37611,CVE-2024-47068,CVE-2017-1000042","6.1,6.1","CRITICAL,HIGH,MODERATE",0
getodk/central-backend,50..65,53,2025-09-24T01:08:10Z,package.json,60,2,"GHSA-fjgf-rc76-4x9p,GHSA-g5hg-p3ph-g8qg","CVE-2025-7338,CVE-2025-48997",,"HIGH,HIGH",0
sundellviz/dataviz,50..65,53,2025-09-18T01:20:30Z,package.json,0,0,,,,,0
Ontotext-AD/graphdb-workbench,50..65,53,2025-09-23T10:26:26Z,package.json,181,7,"GHSA-xvch-5gv4-984h,GHSA-968p-4wvh-cqc8,GHSA-gxr4-xjj5-5px2,GHSA-4p4w-6hg8-63wx,GHSA-jpcq-cgw6-v4j6","CVE-2021-44906,CVE-2025-27789,CVE-2020-11023,CVE-2025-2336,CVE-2020-11022,BIT-drupal-2020-11022,BIT-drupal-2020-11023",6.9,"MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL",10
BrianPugh/tamp,50..65,53,2025-09-22T22:47:03Z,package.json,23,3,"GHSA-7fh5-64p2-3v2j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2022-37620,CVE-2023-44270","7.5,6.4","MODERATE,MODERATE",0
NullVoxPopuli/eslint-plugin-decorator-position,50..65,53,2025-09-22T00:53:18Z,package.json,59,0,,,,,0
Kikobeats/http-compression,50..65,53,2025-09-05T06:24:33Z,package.json,17,0,,,,,0
zaproxy/zap-api-nodejs,50..65,53,2025-09-15T10:34:52Z,package.json,6,4,"GHSA-wf5p-g6vw-rhxx,GHSA-8hc4-vh64-cxmj,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2023-45857,CVE-2024-39338,CVE-2025-58754",7.5,"MODERATE,HIGH,HIGH,HIGH",0
Empowered-Indian/empowered-indian,50..65,53,2025-09-21T04:53:12Z,package.json,56,10,"GHSA-qw6h-vgh9-j6wx,GHSA-8hc4-vh64-cxmj,GHSA-54xq-cgqr-rpm3,GHSA-m7xq-9374-9rvx,GHSA-4hjh-wcwx-xvwj,GHSA-jqfw-vq24-v9c3,GHSA-rv95-896h-c2vc,GHSA-vg7j-7cwx-8wgw,GHSA-jr5f-v2jv-69x6,GHSA-g4jq-h2w9-997c","CVE-2024-43796,CVE-2025-10061,CVE-2024-39338,CVE-2025-23061,CVE-2024-29041,CVE-2024-53900,CVE-2025-58751,CVE-2025-58752,CVE-2025-58754,CVE-2025-27152","6.5,7.5,5.3,7.5,5.0","HIGH,LOW,LOW,HIGH,HIGH,HIGH,HIGH,MODERATE,LOW,HIGH,CRITICAL",0
chrisguttandin/extendable-media-recorder-wav-encoder,50..65,53,2025-09-22T09:43:10Z,package.json,43,0,,,,,0
telefonicaid/iotagent-json,50..65,53,2025-09-02T08:12:13Z,package.json,34,1,GHSA-wc69-rhjr-hc9g,CVE-2022-31129,7.5,HIGH,0
Recras/angular-jquery-timepicker,50..65,53,2025-09-01T10:31:20Z,package.json,4,4,"GHSA-rm36-94g8-835r,GHSA-m5pj-vjjf-4m3h,GHSA-hcj4-xf6x-63wj,GHSA-j383-35pm-c5h4","CVE-2020-7729,CVE-2022-0436,CVE-2022-1537,CVE-2022-37602",7.8,"HIGH,MODERATE,HIGH,CRITICAL",1
mike-north/ember-intercom-io,50..65,53,2025-07-30T20:29:45Z,package.json,39,1,GHSA-r2j6-p67h-q639,CVE-2020-26226,8.1,HIGH,0
flamusdiu/xleapp,50..65,53,2025-09-04T17:31:50Z,package.json,0,0,,,,,0
stackgl/gl-vec3,50..65,53,2025-08-18T01:46:21Z,package.json,2,0,,,,,0
rg-engineering/ioBroker.heatingcontrol,50..65,53,2025-09-16T19:23:42Z,package.json,11,0,,,,,0
SAP/ui5-server,50..65,53,2025-09-23T12:57:25Z,package.json,44,1,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,HIGH,0
fastify/fastify-routes-stats,50..65,53,2025-09-21T08:56:02Z,package.json,8,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
Jeff-Numix/mapbox-gl-draw-bezier-curve-mode,50..65,53,2025-09-20T09:51:38Z,package.json,13,1,,CVE-2017-1000042,6.1,,0
jimniels/blog,50..65,53,2025-09-23T16:15:58Z,package.json,7,1,GHSA-pfq8-rq6v-vf5m,CVE-2022-37620,7.5,HIGH,0
toolmantim/tap-release,50..65,53,2025-08-19T20:40:12Z,package.json,9,2,"GHSA-p8p7-x288-28g6,GHSA-pwfr-8pq7-x9qv","CVE-2023-50728,CVE-2023-28155","6.1,5.4","MODERATE,HIGH",0
Azure-Samples/ms-identity-docs-code-javascript,50..65,53,2025-09-01T20:44:47Z,package.json,52,5,"GHSA-qw6h-vgh9-j6wx,GHSA-cxjh-pqwp-8mfp,GHSA-rc3x-jf5g-xvc5,GHSA-rv95-896h-c2vc,GHSA-7x7c-qm48-pq9c","CVE-2024-43796,CVE-2024-29041,CVE-2022-0437,CVE-2024-28849,CVE-2021-23495","5.0,5.0,5.0,5.4","LOW,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE",0
bigfoott/ScrapedDuck,50..65,53,2025-08-05T20:02:11Z,package.json,3,0,,,,,0
simonw/museums,50..65,53,2025-09-21T02:49:52Z,package.json,0,0,,,,,0
open-energy-transition/Awesome-Electricity-Demand,50..65,53,2025-09-23T21:11:01Z,package.json,0,0,,,,,0
AlvinScrp/claude-code-switch,50..65,53,2025-09-17T07:25:45Z,package.json,3,0,,,,,0
G-dH/window-thumbnails,50..65,53,2025-09-18T20:57:59Z,package.json,0,0,,,,,0
holatuwol/liferay-intellij,50..65,53,2025-09-05T10:05:51Z,package.json,5,1,GHSA-xvch-5gv4-984h,CVE-2021-44906,9.8,CRITICAL,0
google/web-game-samples,50..65,53,2025-08-28T16:14:45Z,package.json,19,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
hackclub/slash-z,50..65,53,2025-09-17T14:25:40Z,package.json,17,6,"GHSA-qwph-4952-7xr6,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-r683-j2x4-v87g,GHSA-8cf7-32gw-wr33,GHSA-hjrf-2m68-5959","CVE-2024-43796,CVE-2022-23539,CVE-2024-29041,CVE-2022-0235,CVE-2022-23540,CVE-2022-23541","5.0,5.9,8.8","MODERATE,LOW,HIGH,MODERATE,MODERATE,HIGH",2
rachfop/docusaurus-plugin-llms,50..65,53,2025-09-18T16:43:37Z,package.json,18,0,,,,,0
fandsdev/eslint-config-fans,50..65,53,2025-09-07T16:43:30Z,package.json,32,0,,,,,0
SpreadiesInSpace/cinnamon-dotfiles,50..65,53,2025-09-23T13:59:16Z,package.json,0,0,,,,,0
swaggerexpert/swagger-editor-validate,50..65,53,2025-09-23T04:03:26Z,package.json,14,0,,,,,0
airbus-cert/tree-sitter-powershell,50..65,52,2025-09-11T13:23:45Z,package.json,5,0,,,,,0
azamjonbro/ALGORITM-087,50..65,53,2025-08-20T18:54:04Z,package.json,846,50,"GHSA-fwr7-v2mv-hh25,GHSA-34r7-q49f-h37c,GHSA-4xc9-xhrj-v574,GHSA-29mw-wpgm-hmr9,GHSA-fvqr-27wr-82fm,GHSA-c3x7-gjmx-r2ff,GHSA-fjxv-7rqg-78g4,GHSA-4hjh-wcwx-xvwj,GHSA-7xfp-9c55-5vqj,GHSA-jf5r-8hm2-f872,GHSA-jqfw-vq24-v9c3,GHSA-72xf-g2v4-qvf3,GHSA-3xgq-45jj-v275,GHSA-x574-m823-4x7w,GHSA-mh2h-6j8q-x246,GHSA-g4jq-h2w9-997c,GHSA-jf85-cpcp-j695,GHSA-859w-5945-r5v3,GHSA-v88g-cgmw-v5xw,GHSA-p8p7-x288-28g6,GHSA-356w-63v5-8wf4,GHSA-gcx4-mw62-g8wm,GHSA-8r4g-cg4m-x23c,GHSA-7xcx-6wjh-7xp2,GHSA-xp63-6vf5-xf3v,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-rc3x-jf5g-xvc5,GHSA-hrpp-h998-j3pp,GHSA-2m39-62fm-q8r3,GHSA-5wg4-74h6-q47v,GHSA-7x7c-qm48-pq9c,GHSA-rqff-837h-mm52,GHSA-qwcr-r2fm-qrc7,GHSA-297x-8xj4-vcxv,GHSA-4859-gpc7-4j66,GHSA-c9f4-xj24-8jqx,GHSA-5q88-cjfq-g2mh,GHSA-28xh-wpgr-7fm8,GHSA-35jh-r3h4-6jhm,GHSA-8v38-pw62-9cw2,GHSA-hgjh-723h-mx2j,GHSA-h9w6-f932-gq62,GHSA-cm22-4g7w-348p,GHSA-6chw-6frg-f759,GHSA-r2j6-p67h-q639,GHSA-4r4m-qw57-chr8,GHSA-xcj6-pq6g-qj4x,GHSA-5g97-whc9-8g7j,GHSA-vg6x-rcgg-rjx6","CVE-2025-32395,CVE-2020-7597,CVE-2019-10744,CVE-2022-36313,CVE-2020-15366,CVE-2018-3737,CVE-2020-7596,CVE-2021-23337,CVE-2025-58751,CVE-2020-15123,CVE-2024-21538,CVE-2023-26111,CVE-2018-3721,CVE-2025-7783,CVE-2020-28500,CVE-2023-28155,CVE-2022-0437,CVE-2025-58752,CVE-2019-1010266,CVE-2020-7689,CVE-2022-0639,CVE-2025-30208,CVE-2025-58754,CVE-2022-0686,CVE-2015-8858,CVE-2024-47068,CVE-2024-45590,CVE-2025-31125,CVE-2022-24999,CVE-2015-1164,CVE-2025-31486,CVE-2020-8141,CVE-2023-26136,CVE-2025-24010,CVE-2025-46565,CVE-2025-32792,CVE-2021-43138,CVE-2022-0691,CVE-2021-23495,CVE-2022-0512,CVE-2018-16487,CVE-2017-16026,CVE-2024-43800,CVE-2015-8857,CVE-2020-26226,CVE-2020-11052,CVE-2020-8203","6.5,7.2,5.0,4.3,6.1,5.3,6.1,7.2,6.1,5.3,5.4,6.1,7.5,5.3,6.1,5.3,6.5,7.5,7.5,7.5,5.5,7.8,8.3,7.5,8.8,5.4,5.3,7.8,9.3,8.1,5.3","CRITICAL,MODERATE,MODERATE,CRITICAL,MODERATE,CRITICAL,HIGH,CRITICAL,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,LOW,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,LOW,LOW,MODERATE,LOW,LOW,MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,MODERATE,HIGH,LOW,LOW",4
browserstack/browserstack-cypress-cli,50..65,52,2025-08-29T11:55:42Z,package.json,33,4,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-fjxv-7rqg-78g4","CVE-2025-27152,CVE-2025-7783,CVE-2024-57965,CVE-2025-58754",0.0,"CRITICAL,HIGH,HIGH",1
pdfdotco/pdf-co-api-samples,50..65,52,2025-09-21T02:00:56Z,package.json,1,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
Pr0t0ns/PerimeterX-Reverse,50..65,52,2025-08-23T13:52:32Z,package.json,0,0,,,,,0
CYRUS-STUDIO/frida_stalker,50..65,52,2025-09-18T16:17:51Z,package.json,0,0,,,,,0
estroBiologist/pluralchum,50..65,52,2025-09-04T18:18:15Z,package.json,14,0,,,,,0
algorandfoundation/xGov,50..65,52,2025-08-22T09:07:34Z,package.json,0,0,,,,,0
x1-/pptx2json,50..65,52,2025-09-12T03:52:44Z,package.json,3,1,GHSA-36fh-84j7-cv5h,CVE-2022-48285,7.3,MODERATE,0
abjt14/portfolio-v7,50..65,52,2025-09-19T15:08:28Z,package.json,21,0,,,,,0
is-truly-a-pro/register,50..65,52,2025-09-23T03:21:39Z,package.json,0,0,,,,,0
miteshtagadiya/miteshtagadiya,50..65,52,2025-09-22T18:41:29Z,package.json,42,14,"GHSA-vc8w-jr9v-vj7f,GHSA-7m27-7ghc-44w9,GHSA-4342-x723-ch2f,GHSA-fr5h-rqp8-mj6g,GHSA-r8f7-9pfq-mjmv,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-gp8f-8m3g-qvj9,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-8mmm-9v2q-x3f9,GHSA-qpjv-v59x-3qc4","CVE-2024-34351,CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2024-47831,CVE-2025-57822,CVE-2020-24025,CVE-2025-29927,CVE-2022-37611,CVE-2024-51479,CVE-2025-32421,CVE-2024-6531,CVE-2025-55173,CVE-2024-46982",5.3,"HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE",54
Shmulik-Kravitz/react-jewish-datepicker,50..65,52,2025-08-26T15:42:18Z,package.json,32,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
niklauslee/frame0-mcp-server,50..65,52,2025-09-21T19:22:20Z,package.json,7,0,,,,,0
Inside4ndroid/M3U-XCAPI-EPG-IPTV-Stremio,50..65,52,2025-09-23T12:21:31Z,package.json,7,3,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-776f-qx25-q3cc","CVE-2023-0842,CVE-2024-29041,CVE-2024-43796","5.3,5.0","MODERATE,MODERATE,LOW",0
vuejs/eslint-config-standard,50..65,52,2025-09-06T07:26:12Z,package.json,40,6,"GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x","CVE-2025-32395,CVE-2025-31486,CVE-2025-58751,CVE-2025-58752,CVE-2025-46565,CVE-2025-31125",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",18
dukei/any-balance-providers,50..65,52,2025-09-01T17:27:36Z,package.json,0,0,,,,,0
akiirui/userscript,50..65,52,2025-09-08T01:31:23Z,package.json,0,0,,,,,0
voxpelli/pony-cause,50..65,52,2025-09-10T23:43:19Z,package.json,21,0,,,,,0
SeiOkami/SonarBslFileNaming,50..65,52,2025-08-26T17:06:12Z,package.json,0,0,,,,,0
ItsNickBarry/hyperbolic-canvas,50..65,52,2025-08-21T22:15:40Z,package.json,5,0,,,,,0
pest-parser/book,50..65,52,2025-09-11T11:52:23Z,package.json,0,0,,,,,0
msrose/babel-plugin-transform-amd-to-commonjs,50..65,52,2025-06-30T18:57:11Z,package.json,23,0,,,,,0
quarkcloudio/quark-ui-react,50..65,52,2025-08-28T07:08:00Z,package.json,31,2,GHSA-35jh-r3h4-6jhm,"CVE-2021-23337,CVE-2024-29881",4.3,HIGH,0
brian3kb/digichain,50..65,52,2025-09-20T14:51:59Z,package.json,5,0,,,,,0
Ditectrev/Awesome-HTML-Book-Course-HyperText-Markup-Language-HTML,50..65,52,2025-08-30T16:17:54Z,package.json,27,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
vallard/MicroServicesOnAWS,50..65,52,2023-07-13T14:05:09Z,package.json,15,1,GHSA-vc8w-jr9v-vj7f,CVE-2024-6531,,MODERATE,2
lilxyzz/holo-theme,50..65,52,2025-09-12T23:30:46Z,package.json,38,3,"GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2024-57965,CVE-2025-58754",0.0,"HIGH,HIGH",0
lsongdev/wake-on-lan,50..65,52,2025-09-02T02:48:41Z,package.json,0,0,,,,,0
porsager/busylight,50..65,52,2025-09-08T16:10:51Z,package.json,2,0,,,,,0
RyGuy994/MATER,50..65,52,2025-09-12T15:32:15Z,package.json,20,10,"GHSA-859w-5945-r5v3,GHSA-9cwx-2883-4wfx,GHSA-64vr-g452-qvp3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2024-45812,CVE-2025-32395,CVE-2025-31486,CVE-2025-31125,CVE-2025-30208,CVE-2025-24010,CVE-2025-58751,CVE-2025-58752,CVE-2025-46565,CVE-2024-45811",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
lilxyzz/clay-theme,50..65,52,2025-09-02T12:21:42Z,package.json,41,0,,,,,0
openfoodfacts/openfoodfacts-react-native,50..65,52,2025-09-19T17:43:57Z,package.json,0,0,,,,,0
nextcloud/twofactor_webauthn,50..65,52,2025-09-23T01:56:38Z,package.json,22,2,,"CVE-2022-39210,CVE-2017-0888","4.3,3.2,3.2,3.2,3.2,4.3",,0
karma-runner/karma-qunit,50..65,52,2025-06-10T08:33:47Z,package.json,15,4,"GHSA-rm36-94g8-835r,GHSA-j383-35pm-c5h4,GHSA-rc3x-jf5g-xvc5,GHSA-7x7c-qm48-pq9c","CVE-2022-1537,CVE-2022-0436,CVE-2021-23495,CVE-2022-0437","5.4,7.8","MODERATE,MODERATE,MODERATE,HIGH",1
tmokmss/cdk-lambda-llrt,50..65,52,2025-09-16T07:51:23Z,package.json,30,8,"GHSA-3mpf-rcc7-5347,GHSA-67mh-4wv8-2f99,GHSA-5pq3-h73f-66hr,GHSA-v4mq-x674-ff73,GHSA-2234-fmw7-43wr,GHSA-rpfr-3m35-5vx5,GHSA-92vj-g62v-jqhh,GHSA-qq4x-c6h6-rfxh","CVE-2024-48913,CVE-2025-59139,CVE-2024-32869,CVE-2025-23206,CVE-2024-43787",5.3,"MODERATE,LOW,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE",0
wikimedia/WhoWroteThat,50..65,52,2025-09-22T12:29:06Z,package.json,32,0,,,,,0
rogierschouten/tzdata-generate,50..65,52,2025-09-22T13:43:24Z,package.json,5,1,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,5.3,HIGH,0
5t3ph/eleventy-plugin-social-images,50..65,52,2025-09-09T11:49:05Z,package.json,6,0,,,,,0
tiddly-gittly/TiddlyWiki-Chinese-Tutorial,50..65,52,2025-09-14T03:42:42Z,package.json,6,1,,CVE-2022-37620,7.5,,0
OverStruck/deep-dream-maker,50..65,52,2025-03-01T01:59:22Z,package.json,11,0,,,,,0
UCloud-FE/react-components,50..65,52,2025-08-22T10:39:02Z,package.json,101,14,"GHSA-wf5p-g6vw-rhxx,GHSA-cph5-m8f7-6c5x,GHSA-56x4-j7p9-fcf9,GHSA-35jh-r3h4-6jhm,GHSA-4xc9-xhrj-v574,GHSA-29mw-wpgm-hmr9,GHSA-jf85-cpcp-j695,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-v78c-4p63-2j6c,GHSA-4hjh-wcwx-xvwj,GHSA-wc69-rhjr-hc9g,GHSA-jr5f-v2jv-69x6,GHSA-8hfj-j24r-96c4","CVE-2019-1010266,CVE-2022-24785,CVE-2021-3749,CVE-2019-10744,CVE-2023-45857,CVE-2020-28500,CVE-2021-23337,CVE-2018-16487,CVE-2022-31129,CVE-2025-27152,CVE-2020-8203,CVE-2025-58754","7.5,7.2,7.5","LOW,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH",2
wibetter/akfun,50..65,52,2025-09-19T06:42:31Z,package.json,128,12,"GHSA-qw6h-vgh9-j6wx,GHSA-8jmw-wjr8-2x66,GHSA-g3ch-rx76-35fx,GHSA-4www-5p9h-95mh,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j,GHSA-rv95-896h-c2vc,GHSA-9gqv-wp59-fq42,GHSA-wr3j-pwj9-hqq6,GHSA-c2qf-rxjj-qqgw,GHSA-gcx4-mw62-g8wm,GHSA-c7qv-q95q-8v27","CVE-2024-43788,CVE-2024-43796,CVE-2022-25900,CVE-2025-32996,CVE-2024-47068,CVE-2024-6783,CVE-2022-25883,CVE-2023-28154,CVE-2024-29041,CVE-2025-32997,CVE-2024-21536,CVE-2024-29180","8.1,7.5,5.3,6.1,6.1,6.4,5.0","HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,MODERATE,MODERATE,LOW,MODERATE",0
wibetter/akfun,50..65,52,2025-09-19T06:42:31Z,package.json,128,12,"GHSA-qw6h-vgh9-j6wx,GHSA-8jmw-wjr8-2x66,GHSA-g3ch-rx76-35fx,GHSA-4www-5p9h-95mh,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j,GHSA-rv95-896h-c2vc,GHSA-9gqv-wp59-fq42,GHSA-wr3j-pwj9-hqq6,GHSA-c2qf-rxjj-qqgw,GHSA-gcx4-mw62-g8wm,GHSA-c7qv-q95q-8v27","CVE-2024-43788,CVE-2024-43796,CVE-2022-25900,CVE-2025-32996,CVE-2024-47068,CVE-2024-6783,CVE-2022-25883,CVE-2023-28154,CVE-2024-29041,CVE-2025-32997,CVE-2024-21536,CVE-2024-29180","8.1,7.5,5.3,6.1,6.1,6.4,5.0","HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,MODERATE,MODERATE,LOW,MODERATE",0
Favo02/workspaces-by-open-apps,50..65,52,2025-09-21T10:28:05Z,package.json,0,0,,,,,0
groundhoggwp/groundhogg,50..65,52,2025-08-30T00:47:22Z,package.json,31,1,GHSA-r8f7-9pfq-mjmv,CVE-2020-24025,5.3,MODERATE,0
nextcloud/integration_github,50..65,52,2025-09-23T01:00:35Z,package.json,21,3,GHSA-5j4c-8p2g-v4jx,"CVE-2024-9506,CVE-2022-39210,CVE-2017-0888","4.3,3.2,3.2,3.2,4.3,3.2,3.2,3.2",LOW,0
fusionjs/fusionjs.github.io,50..65,52,2023-05-12T16:50:11Z,package.json,29,11,"GHSA-x7hr-w5r2-h6wg,GHSA-qw6h-vgh9-j6wx,GHSA-h4hr-7fg3-h35w,GHSA-3949-f494-cm99,GHSA-h2pm-378c-pcxx,GHSA-hqhp-5p83-hx96,GHSA-c6f8-8r25-c4gc,GHSA-wvhm-4hhf-97x9,GHSA-rv95-896h-c2vc,GHSA-7ch4-rr99-cqcw,GHSA-gj77-59wh-66hg","CVE-2024-43796,CVE-2023-22491,CVE-2021-32723,CVE-2023-34238,CVE-2021-23341,CVE-2021-3801,CVE-2024-53382,CVE-2020-15138,CVE-2023-30548,CVE-2024-29041,CVE-2022-23647",5.0,"HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW,MODERATE,HIGH,MODERATE",0
smartcar/node-sdk,50..65,52,2025-09-23T20:48:29Z,package.json,14,7,"GHSA-35jh-r3h4-6jhm,GHSA-4xc9-xhrj-v574,GHSA-29mw-wpgm-hmr9,GHSA-jf85-cpcp-j695,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-x2pg-mjhr-2m5x","CVE-2019-1010266,CVE-2019-10744,CVE-2018-16487,CVE-2020-28500,CVE-2022-31051,CVE-2020-8203,CVE-2021-23337",7.2,"MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH",0
metaplex-foundation/developer-hub,50..65,52,2025-09-15T13:01:31Z,package.json,27,14,"GHSA-x7hr-w5r2-h6wg,GHSA-7m27-7ghc-44w9,GHSA-4342-x723-ch2f,GHSA-qpjv-v59x-3qc4,GHSA-c59h-r6p8-q9wc,GHSA-fr5h-rqp8-mj6g,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-fq54-2j52-jc42,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-77r5-gw3j-2mpf","CVE-2024-34350,CVE-2024-34351,CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2024-47831,CVE-2025-57822,CVE-2025-29927,CVE-2024-53382,CVE-2023-46298,CVE-2024-51479,CVE-2025-32421,CVE-2024-39693,CVE-2025-55173",,"LOW,HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE",52
